artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood,lyrics
Vance Joy,Dream Your Life Away,Riptide,7yq4Qj7cqayVTp3FF9CWbm,0.484,0.731,1,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,Calm,"{'title': 'Vance Joy – Riptide Lyrics', 'lyrics': ""[Verse 1]\nI was scared of dentists and the dark\nI was scared of pretty girls and starting conversations\nOh, all my friends are turning green\nYou're the magician's assistant in their dream\n\n[Pre-Chorus]\nOh, oh-o-oh, and they come unstuck\n\n[Chorus]\nLady, running down to the riptide\nTaken away to the dark side\nI wanna be your left hand man\nI love you, when you're singing that song and\nI got a lump in my throat 'cause\nYou're gonna sing the words wrong\n\n[Verse 2]\nThere's this movie that I think you'll like\nThis guy decides to quit his job and heads to New York City\nThis cowboy's running from himself\nAnd she's been living on the highest shelf\n\n[Pre-Chorus]\nOh, oh-o-oh, and they come unstuck\n\n[Chorus]\nLady, running down to the riptide\nTaken away to the dark side\nI wanna be your left hand man\nI love you when you're singing that song and\nI got a lump in my throat 'cause\nYou're gonna sing the words wrong\n\n[Bridge]\nI just wanna, I just wanna know\nIf you're gonna, if you're gonna stay\nI just gotta, I just gotta know\nI can't have it, I can't have it, any other way\nI swear she's destined for the screen\nClosest thing to Michelle Pfeiffer that you've ever seen, oh\n\n[Chorus]\nLady, running down to the riptide\nTaken away to the dark side\nI wanna be your left hand man\nI love you, when you're singing that song and\nI got a lump in my throat 'cause\nYou're gonna sing the words wrong\n\nOh lady, running down to the riptide\nTaken away to the dark side\nI wanna be your left hand man\nI love you when you're singing that song and\nI got a lump in my throat 'cause\nYou're gonna sing the words wrong\n\nOh lady, running down to the riptide\nTaken away to the dark side\nI wanna be your left hand man\nI love you when you're singing that song and\nI got a lump in my throat 'cause\nYou're gonna sing the words wrong, yeah\nI got a lump in my throat 'cause\nYou're gonna sing the words wrong""}"
The Lumineers,Cleopatra,Ophelia,5NORWMFC27ywGSZxi8uquP,0.664,0.573,5,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,Calm,"{'title': '\u200bThe Lumineers – Ophelia Lyrics', 'lyrics': ""[Verse 1]\nAh, ah, when I was younger\nI, I should've known better\nAnd I can't feel no remorse\nAnd you don't feel nothing back\n\n[Verse 2]\nI, I got a new girlfriend here\nFeels like he's on top\nAnd I don't feel no remorse\nAnd you can't see past my blindness\n\n[Chorus]\nOh, Ophelia\nYou've been on my mind, girl, since the flood\nOh, Ophelia\nHeaven help the fool who falls in love\n\n[Verse 3]\nI, I got a little paycheck\nYou got big plans and you gotta move (Whoo!)\nAnd I don't feel nothing at all\nAnd you can't feel nothing small\n\n[Pre-Chorus]\n“Honey, I love you”\nThat's all she wrote\n[Chorus]\nOh, Ophelia\nYou've been on my mind, girl, like a drug\nOh, Ophelia\nHeaven help the fool who falls in love\nOh, Ophelia\nYou've been on my mind, girl, since the flood\nOh, Ophelia\nHeaven help the fool who falls in love\nOh, Ophelia\nYou've been on my mind, girl, like a drug\nOh, Ophelia\nHeaven help the fool who falls in love""}"
BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,Calm,"{'title': 'BØRNS – Electric Love Lyrics', 'lyrics': '[Verse 1]\nCandy, she\'s sweet like candy in my veins\nBaby, I\'m dying for another taste\n\n[Pre-Chorus]\nAnd every night my mind is running around her\nThunder\'s getting louder and louder\n\n[Chorus]\nBaby, you\'re like lightning in a bottle\nI can\'t let you go now that I got it\nAnd all I need is to be struck\nBy your electric love (Ohh)\nBaby, your electric love (Ahh)\nElectric love\n\n[Verse 2]\nDrown me (Drown me), you make my heart beat like the rain\nSurround me, hold me deep beneath your waves\n(Oh)\n\n[Pre-Chorus]\nAnd every night my mind is running around her\nThunder\'s getting louder and louder and louder\n\n[Chorus]\nBaby, you\'re like lightning in a bottle\nI can\'t let you go now that I got it\nAnd all I need is to be struck\nBy your electric love (Ohh)\nBaby, your electric love (Ahh)\nElectric love\n\n[Bridge]\n(Ohh)\nRushing through me\nFeel your energy rushing through me\nFeel your energy rushing through me\n\n[Chorus]\nBaby, you\'re like lightning in a bottle\nI can\'t let you go now that I got it\nAnd all I need is to be struck by your electric love (Ohh)\nBaby, your electric love (Ahh)\nBaby, you\'re electric\n\n[Click here to learn more about the making of ""Electric Love""]'}"
Wallows,Nothing Happens,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,0.682,0.683,8,-6.444,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000,4,Calm,"{'title': 'Wallows – Are You Bored Yet? Lyrics', 'lyrics': '[Verse 1: Dylan Minnette with Clairo]\nWhat\'s wrong?\nYou\'ve been asking but I don\'t have an answer\nHow come?\nI\'m still thinking, let\'s pretend to fall asleep now\nWhen we get old, will we regret this?\nToo young to think about all that shit\nAnd stalling only goes so far when you\'ve got a head start\n\n[Chorus: Dylan Minnette with Clairo]\n\'Cause we could stay at home and watch the sunset\nBut I can\'t help from asking, ""Are you bored yet?""\nAnd if you\'re feeling lonely you should tell me\nBefore this ends up as another memory\nWill you tell the truth so I don\'t have to lie?\nWill you tell the truth so I don\'t have to lie?\n\n[Verse 2: Clairo]\nFeels like I\'ve known you my whole life\nI can see right through your lies\nI don\'t know where we\'re going\nBut I\'d like to be by your side\nIf you could tell me how you\'re feeling\nMaybe we\'d get through this undefeated\nHolding on for so long\n\n[Chorus: Dylan Minnette with Clairo]\n\'Cause we could stay at home and watch the sunset\nBut I can\'t help from asking, ""Are you bored yet?""\nAnd if you\'re feeling lonely you should tell me\nBefore this ends up as another memory\nWill you tell the truth so I don\'t have to lie?\nWill you tell the truth so I don\'t have to lie?'}"
Plain White T's,All That We Needed,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,0.656,0.291,2,-10.572,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4,Calm,NaN
Hozier,Hozier,Take Me To Church,3dYD57lRAUcMHufyqn9GcI,0.566,0.664,4,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4,Calm,"{'title': 'Hozier – Take Me to Church Lyrics', 'lyrics': '[Produced by Hozier and Rob Kirwan]\n\n[Video directed by Brendan Canty and Conal Thomson]\n\n[Verse 1]\nMy lover\'s got humor\nShe\'s the giggle at a funeral\nKnows everybody\'s disapproval\nI should\'ve worshipped her sooner\nIf the heavens ever did speak\nShe\'s the last true mouthpiece\nEvery Sunday\'s getting more bleak\nA fresh poison each week\n""We were born sick""\nYou heard them say it\nMy church offers no absolutes\nShe tells me ""Worship in the bedroom""\nThe only Heaven I\'ll be sent to\nIs when I\'m alone with you\nI was born sick, but I love it\nCommand me to be well\n\n[Pre-Chorus]\nAaa, Amen, Amen, Amen\n\n[Chorus]\nTake me to church\nI\'ll worship like a dog at the shrine of your lies\nI\'ll tell you my sins and you can sharpen your knife\nOffer me that deathless death\nGood God, let me give you my life\nTake me to church\nI\'ll worship like a dog at the shrine of your lies\nI\'ll tell you my sins and you can sharpen your knife\nOffer me that deathless death\nGood God, let me give you my life\n[Verse 2]\nIf I\'m a pagan of the good times\nMy lover\'s the sunlight\nTo keep the goddess on my side\nShe demands a sacrifice\nDrain the whole sea\nGet something shiny\nSomething meaty for the main course\nThat\'s a fine looking high horse\nWhat you got in the stable?\nWe\'ve a lot of starving faithful\nThat looks tasty\nThat looks plenty\nThis is hungry work\n\n[Chorus]\nTake me to church\nI\'ll worship like a dog at the shrine of your lies\nI\'ll tell you my sins so you can sharpen your knife\nOffer me my deathless death\nGood God, let me give you my life\nTake me to church\nI\'ll worship like a dog at the shrine of your lies\nI\'ll tell you my sins so you can sharpen your knife\nOffer me my deathless death\nGood God, let me give you my life\n[Bridge]\nNo masters or kings when the ritual begins\nThere is no sweeter innocence than our gentle sin\nIn the madness and soil of that sad earthly scene\nOnly then I am human\nOnly then I am clean\n\n[Pre-Chorus]\nOh, oh Amen, Amen, Amen\n\n[Chorus]\nTake me to church\nI\'ll worship like a dog at the shrine of your lies\nI\'ll tell you my sins and you can sharpen your knife\nOffer me that deathless death\nGood God, let me give you my life\nTake me to church\nI\'ll worship like a dog at the shrine of your lies\nI\'ll tell you my sins and you can sharpen your knife\nOffer me that deathless death\nGood God, let me give you my life'}"
Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4,Calm,"{'title': 'Train – Hey, Soul Sister Lyrics', 'lyrics': ""[Intro]\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\n\n[Verse 1]\nYour lipstick stains\nOn the front lobe of my left-side brains\nI knew I wouldn't forget you\nAnd so I went and let you blow my mind\nYour sweet moonbeam\nThe smell of you in every single dream I dream\nI knew when we collided\nYou're the one I have decided who's one of my kind\n\n[Chorus]\nHey, soul sister\nAin't that Mr. Mister on the radio, stereo?\nThe way you move ain't fair, you know\nHey, soul sister\nI don't want to miss a single thing you do\nTonight\n\n[Interlude]\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\n[Verse 2]\nJust in time\nI'm so glad you have a one-track mind like me\nYou gave my life direction\nA game show love connection we can't deny\nI'm so obsessed\nMy heart is bound to beat right out my untrimmed chest\nI believe in you, like a virgin you're Madonna\nAnd I'm always gonna wanna blow your mind\n\n[Chorus]\nHey, soul sister\nAin't that Mr. Mister on the radio, stereo?\nThe way you move ain't fair, you know\nHey, soul sister\nI don't want to miss a single thing you do\nTonight\n\n[Bridge]\nThe way you can cut a rug\nWatching you's the only drug I need\nSo gangster, I'm so thug\nYou're the only one I'm dreaming of, you see\nI can be myself now finally\nIn fact there's nothing I can't be\nI want the world to see you be, with me\n[Chorus]\nHey, soul sister\nAin't that Mr. Mister on the radio, stereo?\nThe way you move ain't fair, you know\nHey, soul sister\nI don't want to miss a single thing you do tonight\nHey, soul sister\nI don't want to miss a single thing you do\nTonight\n\n[Outro]\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\nTonight\nHeyy\nHe-e-e-e-ey\nHe-e-e-e-ey\nTonight""}"
Claire Rosinkranz,Backyard Boy (Stripped),Backyard Boy,04F42oEuKrRComYJfJuyVR,0.817,0.635,5,-7.246,0.163,0.323,0.0,0.0738,0.454,138.015,129241,4,Calm,"{'title': 'Claire Rosinkranz – Backyard Boy Lyrics', 'lyrics': ""[Intro]\nFive, six, seven, eight\n\n[Verse 1]\nDance with me in my backyard boy\nLooking super fine in your corduroy\nDrive\u2005me\u2005around the block,\u2005we can go in a loop\nAnd\u2005we'll turn the volume up, on some good boy band tunes\n\n[Pre-Chorus]\nLove to feel the fresh air, I can feel your eyes stare\nAnd I'm not gonna lie, I get a little bit scared\nMy heart is on wings, I'm living in dreams\nAnd at the top of our lungs, we sing\n\n[Chorus]\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nEverything is perfect\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nAll our words were worth it\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nDancin' around like a clown at the circus\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nBackyard boy, you make me nervous\n[Verse 2]\nDance with me in my backyard boy\nLooking super fine in your corduroy (Five, six, seven, eight)\nRoll the windows down, let the bass drop low\nAnd everybody's talking, but I don't wanna know\n\n[Pre-Chorus]\nFeel the fresh air, I can feel your eyes stare\nAnd I'm not gonna lie, I get a little bit scared\nMy heart is on wings, I'm living in dreams\nAnd at the top of our lungs, we sing\n\n[Chorus]\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nEverything is perfect\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nAll our words were worth it\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nDancin' around like a clown at the circus\n(Da-da-da-da-da-da-da)\n(Da-da-da-da-da)\nBackyard boy, you make me nervous\n[Outro]\nRight now?""}"
Peach Tree Rascals,Mariposa,Mariposa,4ja2gzrNh9VNigzoXfmbwD,0.676,0.525,9,-5.88,0.028,0.617,0.0,0.356,0.421,112.011,210000,4,Calm,"{'title': 'Peach Tree Rascals – Mariposa Lyrics', 'lyrics': ""[Chorus: Joseph]\nI can't wait for you to come my way\nI've been far away\nBut I'll keep running\nJust\u2005to\u2005find a way\u2005to you till then\n\n[Verse 1: Tarrek]\nI've been running\u2005from it\nTired of running from it\nScared of feeling something\nNow I'm stuck here tryna get up outta this hole\nI tried to be strong\nI tried to make it work but I've been feeling too numb\nSkies are beating on me\nWhy'd you leave me lonely?\nFeeling Whitney, Stoney\nNow I'm stuck here wondering where I ever went wrong\nHow could I be strong?\nI'm fighting for your love\n\n[Chorus: Joseph]\nI can't wait for you to come my way\nI've been far away\nBut I'll keep running\nJust to find a way to you till then\n[Verse 2: Issac]\nI don't see light in your love anymore\nThere ain't no reason to call in a fall\nI don't like feelings or feeling like running from something\nAnd feeling so out of control\nI know that the feelings are gone\nI'm spending too much time alone\nI'm hoping you pick up the phone\nAnd ring me when you wanna stay overnight\nMy shoulder's right\nMy baby's all that I want\nAnd I play them, all of my favourite songs\nThat lady is my favourite one\n\n[Chorus: Joseph]\nI can't wait for you to come my way\nI've been far away\nBut I'll keep running\nJust to find a way to you till then\n\n[Bridge: Joseph]\nAin't never gonna let you go\nGot my heart NASCAR racing\nShine ain't never fading\nHe just left you hanging\nFiending for your love\nAll worth it for the waiting\nGive you what you need\nTake you where you want\nCan't feel it when we're all alone\nKnow you're wanting something more\nMy heart is like an open door\nJust ring me when you wanna go\n[Break: Joseph]\nI'll wait till you're home\nHold a place till you're coming home\nShow you where the garden grows\nJust ring me when you wanna go\n\n[Chorus: Joseph]\nI can't wait for you to come my way\nI've been far away\nBut I'll keep running\nJust to find a way to you till then""}"
khai dreams,Now and Then,Sunkissed,1tD8J13a74q8fBqXwAP50j,0.766,0.354,6,-9.486,0.0543,0.595,0.0,0.381,0.792,153.902,126464,4,Calm,"{'title': '\u200b\u200bkhai \u200b\u200bdreams – Sunkissed Lyrics', 'lyrics': ""[Intro]\nSo slowly a sunlit dream pulls me out of sleep\nFeel the morning through the blinds\nI\u2005get\u2005to thinking 'bout\u2005your sunkissed face\nAnd a quiet place\u2005I could give you all my time\n\n[Verse 1]\nYou know I wanna be your rock, my love\nYou know I wanna be your light\nIn darkness how you find me just in time\nTo tell me what I needed to hear\nSo if you don't know what you need\nYou can leave it all to me\nDon't want you worried about a thing\nI know you'd do the same for me\n\n[Chorus]\n'Cause you're so lovely\nYou're so lovely\nI can't help but fall for you‚ love\nWhen you love me\nIt's so lovely loving you\nOh-oh‚ oh-oh\nSo lovely loving you\nOh-oh‚ oh-oh\n[Verse 2]\nSo softly a tender breeze brush against my knees on a summer afternoon\nI get to thinking 'bout the hazy days\nUnder August shade that I used to spend with you\nI didn't realize it was all I wanted, what I had\nMy riddled heart I had to cradle back together just to see\nIt's all like magic to me\nYou do magic, baby\n\n[Chorus]\nWhen you love me\nYou're so lovely\nI can't help but fall for you‚ love\nWhen you love me\nIt's so lovely loving you\nOh-oh, oh-oh\nSo lovely loving you\nOh-oh, oh-oh\n\n[Outro]\nSo slowly a sunlit dream pulls me out of sleep\nFeel the morning through the blinds\nI turn my head to meet your sunkissed face\nIn this quiet place I can give you all my time""}"
JVKE,Upside Down,Upside Down,5TpvLkESnw1g9wDz52efeO,0.88,0.501,2,-6.774,0.062,0.0494,0.0695,0.436,0.459,120.038,114500,4,Calm,"{'title': 'JVKE – Upside Down Lyrics', 'lyrics': '[Pre-Chorus: JVKE, KBFR]\nDown south, hood baby (Hood baby)\nMake all the girls go crazy (Ah)\nGo (Go)\nGo (Go)\nGo stupid\nBut you smart like an A-plus student\n\n[Chorus: JVKE]\nUp, down, right, down\nLooking for your love right now\nLa-la-la-la\nUp, down, all around\nTurn my stomach upside down\nLa-la-la-la\n\n[Verse: JVKE]\nI found your hair-tie in my car\nI could only drive so far without a breakdown (Ah)\nBaby, you’re the queen of hearts\nYou know how to play your cards, you keep ‘em face-down (Ah)\nOoh, I miss your face now\nLookin’ at your pictures, scrollin’ way down (Ah)\nWishing I could fix all my mistakes\nI wish I could erase you\nGirl, I can’t replace\nYou’re the one that got away (Ooh)\n[Bridge: JVKE]\nGirl, your energy\nFeels so heavenly\nMake me feel like\nLa-la-la-la\nYou a melody\nPut to memory\nIt goes something like\nLa-la-la-la\n\n[Pre-Chorus: JVKE, KBFR]\nDown south, hood baby (Hood baby)\nMake all the girls go crazy (Ah)\nGo (Go)\nGo (Go)\nGo stupid\nBut you smart like an A-plus student\n\n[Chorus: JVKE]\nUp, down, right, down\nLooking for your love right now\nLa-la-la-la\nUp, down, all around\nTurn my stomach upside down\nLa-la-la-la\n[Outro: JVKE]\nGirl, your energy\nFeels so heavenly\nMake me feel like\nLa-la-la-la\nYou a melody\nPut to memory\nIt goes something like\nLa-la-la-la'}"
Clairo,Immunity,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,0.744,0.619,0,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997,188387,4,Calm,"{'title': 'Clairo – Sofia Lyrics', 'lyrics': ""[Chorus]\nI think we could do it if we tried\nIf only to say you're mine\nSofia, know that you and I\nShouldn't feel like a crime\nI think we could do it if we tried\nIf only to say you're mine\nSofia, know that you and I\nShouldn't feel like a crime\n\n[Verse 1]\nYou know I'll do anything you ask me to\nBut, oh my God, I think I'm in love with you\nStanding here alone now\nThink that we can drive around\nI just wanna say\nHow I love you with your hair down\nBaby, you don't gotta fight\nI'll be here 'til the end of time\nWishing that you were mine\nPull you in, it's alright\n\n[Chorus]\nI think we could do it if we tried\nIf only to say you're mine\nSofia, know that you and I\nShouldn't feel like a crime\n[Verse 2]\nHoney, I don't want it to fade\nThere's things that I know could get in the way\nI don't want to say goodbye\nAnd I think that we could do it if we tried\n\n[Chorus]\nI think we could do it if we tried\nIf only to say you're mine\nSofia, know that you and I\nShouldn't feel like a crime\n\n[Outro]\nI think we could do it if we tried\n(I think we could, I think we could do it\nWe could, we could, do it)\nI think we could do it if we tried\n(Sofia, know that you, you, you and I\nShouldn't feel like a crime)\nI think we could do it if we tried\n(Sofia, know that you and I\nShouldn't feel like a crime)\nI think we could do it if we tried\n(Sofia, know that you, you, you and I\nShouldn't feel like a crime)\nI think we could do it if we tried""}"
Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",1eCTQhsNA31FcwyNcJcf86,0.702,0.616,6,-4.903,0.326,0.686,0.0,0.145,0.507,80.482,156188,4,Calm,"{'title': 'Sista_Prod – Eyes Blue Like The Atlantic, Pt. 2 Lyrics', 'lyrics': ""[Chorus: Subvrbs]\nEyes blue, like the Atlantic\nAnd I'm going down, like the Titanic\nEyes blue, like the Atlantic\nAnd I'm going down, go-going down\n\n[Verse 1: Rxseboy]\nI'm going down 'cause I was down for you\nLookin' like a clown for you\nSurround sound speakers shook the ground while he was pounding you\nAnd that's a lot to take in\nI heard the noise through the door, I had to break in\nShock up on your faces, both of you were naked\nMultiple occasions, y'all were getting busy while I'm busy at my day shift\nYou kept the brief, cases, situation tasteless, even hooked up with a dude whilе you were jamming to my playlist\nWow, hey Alexa, I'ma off 'em\nOr maybe run away because I'm sick of all the problems\nGoing down and I can't even see the bottom, but I promise I'ma find it once I finish up this bottle\n\n[Chorus: Subvrbs]\nEyes blue, like the Atlantic\nAnd I'm going down, like the Titanic\nEyes blue, like the Atlantic\nAnd I'm going down, go-going down\nEyes blue, like the Atlantic\nAnd I'm going down, like the Titanic\nEyes blue, like the Atlantic\nAnd I'm going down, go-going down\n\n[Verse 2: Powfu]\nYeah, I'm still going down, I'll be falling for a long time\nEyes so innocent, I didn't know you had a bad side\nYeah, it's kinda weird, these emotions all attacking me\nI don't want the answer, but how long this been happening?\nDeep down, see the sea ground, I'm getting close\nI don't wanna sit and whine, we already toast\nI love this show, but I won't see the second season\nIt won't be the same with my favorite person leaving\n\n[Chorus: Subvrbs; Alec Benjamin & Powfu]\nEyes blue, like the Atlantic\nAnd I'm going down, like the Titanic\nEyes blue, like the Atlantic\nAnd I'm going down, go-going down\n\n[Verse 3: Alec Benjamin]\nAnd so the story goes, love grows and then it gets cut down\nThen crumbles like a rose and decomposes in the ground\nIt's tragic I suppose, like dominoes how it goes down\nThe teardrops on the clothes, the beer knocked all over the ground\nBut fear not, there's no fear my dear, 'cause here it all works out\nThe clothes will dry, the tears will disappear, and from the ground\nA rose will rise, and from the skies the sun will break the clouds\nA rose will rise and blue skies will surround\n\n[Chorus: Alec Benjamin; Powfu & Subvrbs]\nEyes blue, like the Atlantic\nAnd I'm going down, like the Titanic\nEyes blue, like the Atlantic\nAnd I'm going down, g-going down\n\n[Outro: Powfu; Rxseboy]\nEyes blue, I'm still going down now\nGoing down, I'm still falling down\nGoing down and I can't even see the bottom\nEye's blue, I'm still going down now\nGoing down""}"
Powfu,some boring love stories pt 5,stay4ever (feat. Mounika.),2h0FPaYBXNaBNh50W8m3Hc,0.387,0.375,3,-9.172,0.273,0.822,0.000154,0.109,0.418,73.045,140720,4,Calm,"{'title': 'Powfu – \u200bstay4ever Lyrics', 'lyrics': '[Chorus: Powfu & Mounika.]\nSee your scars\nI know just how it feels\nLeft abandoned by what you thought was real\nIt\'s okay if you don\'t win every fight\nAll the darkness only comes in the night\nBut I\'ll be here forever\n\n[Verse 1: Powfu]\nI think about you all the time, throughout my daily routines\nYou might think you\'re nothing special but you\'re special to me\nYeah, I hate it when I see you always put yourself down\nPlease don\'t worry if you lost there\'s always a way out\nI know it\'s easy for me to say, I\'m not in the same spot\nBut I\'ll stay with you forever, we can stare at the clock\nLet\'s have a party for two until our eyelids close\nI\'ma ask you to dance and I ain\'t taking a ""no""\n\n[Chorus: Powfu, Powfu & Mounika.]\nSee your scars\nI know just how it feels\nLeft abandoned by what you thought was real\nIt\'s okay if you don\'t win every fight\nAll the darkness only comes in the night\nBut I\'ll be here forever\n[Verse 2: Powfu]\nI know that you\'re lonely\nOnly if you knew how much I care\nFriends have never showed you love\nPromise I\'ma show you some\nYeah, people change but I won\'t leave this path\nYou\'re the girl in my heart, you\'re the X on the map, yeah\nCome inside, it\'s too cold for an angel\nTake things slow, won\'t move \'til you\'re stable\nLike you a lot, but I\'ll keep that a secret\nI\'ll kill the ghost that is in your dreams\n\n[Outro: Mounika.]\nSee your scars\nI know just how it feels\nLeft abandoned by what you thought was real'}"
